6.12323399574e-17	-1.0	0.305755384159	-1.95211010133
0.0155359603224	-0.999879309685	0.610322430643	-1.80376304178
0.0465928815528	-0.998913961955	0.87638522611	-1.55698623766
0.0930811053424	-0.995658529732	1.06552794909	-1.22878325192
0.1547066992	-0.987960443147	1.14555829515	-0.853004469577
0.230773251605	-0.973007557187	1.09973505814	-0.478128401457
0.319927817303	-0.947441919969	0.935190923486	-0.159120088374
0.419881077274	-0.907579132058	0.686153552933	0.0563186678704
0.527157467593	-0.849767617859	0.407883363254	0.143093746096
0.63695894293	-0.770897726694	0.160981872068	0.10855996303
0.743241812843	-0.669022875275	-0.00832379636691	-0.00936452805857
0.839090463454	-0.543991906319	-0.0825974005203	-0.156059590828
0.917412519241	-0.397937519644	-0.0754956979145	-0.279054079647
0.971886159681	-0.235451253173	-0.0223795562955	-0.34238902028
0.997993303685	-0.0633195530602	0.0344724070132	-0.330952663263
0.99390851786	0.1102082489	0.0593183828215	-0.245518162108
0.961007023478	0.276523960673	0.0318989454765	-0.0932843401977
0.903818335614	0.427916365903	-0.0476980353939	0.120318258458
0.829385278876	0.558677061623	-0.156907072758	0.393669797817
0.746161706689	0.665764753851	-0.25223765674	0.722321902866
0.662726444229	0.748861576074	-0.278680001086	1.08613580385
