6.12323399574e-17	-1.0	1.22464679915e-16	-2.0
[ -4.37965976e-15]	[-1.]	[ -2.09798137e-15]	[-2.]
[ -4.15761515e-15]	[-1.]	[ -1.87593676e-15]	[-2.]
[ -4.15761515e-15]	[-1.]	[ -2.09798137e-15]	[-2.]
[ -3.93557055e-15]	[-1.]	[ -1.87593676e-15]	[-2.]
[ -3.49148134e-15]	[-1.]	[ -1.65389216e-15]	[-2.]
[ -3.04739213e-15]	[-1.]	[ -1.20980295e-15]	[-2.]
[ -2.60330292e-15]	[-1.]	[ -1.20980295e-15]	[-2.]
[ -2.15921371e-15]	[-1.]	[ -1.20980295e-15]	[-2.]
[ -1.49307989e-15]	[-1.]	[ -7.65713740e-16]	[-2.]
[ -8.26946080e-16]	[-1.]	[ -3.21624530e-16]	[-2.]
[ -1.60812265e-16]	[-1.]	[ -9.95799250e-17]	[-2.]
[  5.05321550e-16]	[-1.]	[  1.22464680e-16]	[-2.]
[  1.17145536e-15]	[-1.]	[  5.66553890e-16]	[-2.]
[  1.83758918e-15]	[-1.]	[  7.88598495e-16]	[-2.]
[  2.50372299e-15]	[-1.]	[  1.01064310e-15]	[-2.]
[  2.94781220e-15]	[-1.]	[  1.01064310e-15]	[-2.]
[  3.61394602e-15]	[-1.]	[  1.45473231e-15]	[-2.]
[  4.05803523e-15]	[-1.]	[  1.67677691e-15]	[-2.]
[  4.50212444e-15]	[-1.]	[  1.89882152e-15]	[-2.]
[  4.72416904e-15]	[-1.]	[  1.67677691e-15]	[-2.]
[  5.16825825e-15]	[-1.]	[  2.34291073e-15]	[-2.]
[  5.16825825e-15]	[-1.]	[  2.12086612e-15]	[-2.]
[  5.39030286e-15]	[-1.]	[  2.56495533e-15]	[-2.]
[  5.39030286e-15]	[-1.]	[  2.56495533e-15]	[-2.]
[  5.16825825e-15]	[-1.]	[  2.34291073e-15]	[-2.]
[  4.94621365e-15]	[-1.]	[  2.56495533e-15]	[-2.]
[  4.50212444e-15]	[-1.]	[  2.12086612e-15]	[-2.]
[  4.05803523e-15]	[-1.]	[  2.12086612e-15]	[-2.]
[  3.61394602e-15]	[-1.]	[  2.12086612e-15]	[-2.]
[  2.94781220e-15]	[-1.]	[  1.89882152e-15]	[-2.]
[  2.28167839e-15]	[-1.]	[  1.67677691e-15]	[-2.]
[  1.61554457e-15]	[-1.]	[  1.67677691e-15]	[-2.]
[  9.49410760e-16]	[-1.]	[  1.67677691e-15]	[-2.]
[  6.12323400e-17]	[-1.]	[  1.23268770e-15]	[-2.]
[ -6.04901475e-16]	[-1.]	[  1.23268770e-15]	[-2.]
[ -1.49307989e-15]	[-1.]	[  1.01064310e-15]	[-2.]
[ -2.38125831e-15]	[-1.]	[  5.66553890e-16]	[-2.]
[ -3.04739213e-15]	[-1.]	[  3.44509285e-16]	[-2.]
[ -3.71352594e-15]	[-1.]	[  1.22464680e-16]	[-2.]
[ -4.37965976e-15]	[-1.]	[ -9.95799250e-17]	[-2.]
[ -5.04579357e-15]	[-1.]	[ -5.43669135e-16]	[-2.]
[ -5.48988278e-15]	[-1.]	[ -7.65713740e-16]	[-2.]
[ -5.71192739e-15]	[-1.]	[ -5.43669135e-16]	[-2.]
[ -6.15601660e-15]	[-1.]	[ -1.20980295e-15]	[-2.]
[ -6.15601660e-15]	[-1.]	[ -9.87758345e-16]	[-2.]
[ -6.15601660e-15]	[-1.]	[ -1.20980295e-15]	[-2.]
[ -6.15601660e-15]	[-1.]	[ -1.43184755e-15]	[-2.]
[ -5.93397199e-15]	[-1.]	[ -1.43184755e-15]	[-2.]
[ -5.71192739e-15]	[-1.]	[ -1.87593676e-15]	[-2.]
[ -5.04579357e-15]	[-1.]	[ -1.43184755e-15]	[-2.]
[ -4.60170436e-15]	[-1.]	[ -1.65389216e-15]	[-2.]
[ -3.93557055e-15]	[-1.]	[ -1.65389216e-15]	[-2.]
[ -3.26943673e-15]	[-1.]	[ -1.87593676e-15]	[-2.]
[ -2.38125831e-15]	[-1.]	[ -1.65389216e-15]	[-2.]
[ -1.49307989e-15]	[-1.]	[ -1.65389216e-15]	[-2.]
[ -6.04901475e-16]	[-1.]	[ -1.65389216e-15]	[-2.]
[  5.05321550e-16]	[-1.]	[ -1.20980295e-15]	[-2.]
[  1.39349997e-15]	[-1.]	[ -1.20980295e-15]	[-2.]
[  2.50372299e-15]	[-1.]	[ -7.65713740e-16]	[-2.]
[  3.39190141e-15]	[-1.]	[ -7.65713740e-16]	[-2.]
[  4.28007983e-15]	[-1.]	[ -5.43669135e-16]	[-2.]
[  4.94621365e-15]	[-1.]	[ -7.65713740e-16]	[-2.]
[  5.61234746e-15]	[-1.]	[ -7.65713740e-16]	[-2.]
[  6.27848128e-15]	[-1.]	[ -5.43669135e-16]	[-2.]
[  6.72257049e-15]	[-1.]	[ -5.43669135e-16]	[-2.]
[  7.16665970e-15]	[-1.]	[ -9.95799250e-17]	[-2.]
[  7.38870430e-15]	[-1.]	[ -9.95799250e-17]	[-2.]
[  7.61074891e-15]	[-1.]	[  3.44509285e-16]	[-2.]
[  7.38870430e-15]	[-1.]	[ -9.95799250e-17]	[-2.]
[  7.16665970e-15]	[-1.]	[  1.22464680e-16]	[-2.]
[  6.94461509e-15]	[-1.]	[  3.44509285e-16]	[-2.]
[  6.27848128e-15]	[-1.]	[  1.22464680e-16]	[-2.]
[  5.61234746e-15]	[-1.]	[  1.22464680e-16]	[-2.]
[  4.94621365e-15]	[-1.]	[  3.44509285e-16]	[-2.]
[  4.05803523e-15]	[-1.]	[  1.22464680e-16]	[-2.]
[  2.94781220e-15]	[-1.]	[ -9.95799250e-17]	[-2.]
[  1.83758918e-15]	[-1.]	[ -9.95799250e-17]	[-2.]
[  7.27366155e-16]	[-1.]	[ -9.95799250e-17]	[-2.]
[ -3.82856870e-16]	[-1.]	[ -9.95799250e-17]	[-2.]
[ -1.49307989e-15]	[-1.]	[ -9.95799250e-17]	[-2.]
[ -2.82534752e-15]	[-1.]	[ -3.21624530e-16]	[-2.]
[ -3.93557055e-15]	[-1.]	[ -3.21624530e-16]	[-2.]
[ -5.04579357e-15]	[-1.]	[ -5.43669135e-16]	[-2.]
[ -5.93397199e-15]	[-1.]	[ -3.21624530e-16]	[-2.]
[ -7.04419502e-15]	[-1.]	[ -7.65713740e-16]	[-2.]
[ -7.71032883e-15]	[-1.]	[ -3.21624530e-16]	[-2.]
[ -8.37646265e-15]	[-1.]	[ -5.43669135e-16]	[-2.]
[ -8.82055186e-15]	[-1.]	[ -3.21624530e-16]	[-2.]
[ -9.26464107e-15]	[-1.]	[ -5.43669135e-16]	[-2.]
[ -9.48668567e-15]	[-1.]	[ -5.43669135e-16]	[-2.]
[ -9.26464107e-15]	[-1.]	[ -9.95799250e-17]	[-2.]
[ -9.04259646e-15]	[-1.]	[  1.22464680e-16]	[-2.]
[ -8.59850725e-15]	[-1.]	[  3.44509285e-16]	[-2.]
[ -8.15441804e-15]	[-1.]	[  1.22464680e-16]	[-2.]
[ -7.26623962e-15]	[-1.]	[  5.66553890e-16]	[-2.]
[ -6.37806120e-15]	[-1.]	[  7.88598495e-16]	[-2.]
[ -5.26783818e-15]	[-1.]	[  1.01064310e-15]	[-2.]
[ -4.15761515e-15]	[-1.]	[  1.01064310e-15]	[-2.]
[ -2.82534752e-15]	[-1.]	[  1.23268770e-15]	[-2.]
[ -1.27103529e-15]	[-1.]	[  1.67677691e-15]	[-2.]
[  6.12323400e-17]	[-1.]	[  1.67677691e-15]	[-2.]
[  1.61554457e-15]	[-1.]	[  2.12086612e-15]	[-2.]
[  3.16985681e-15]	[-1.]	[  2.34291073e-15]	[-2.]
[  4.72416904e-15]	[-1.]	[  2.56495533e-15]	[-2.]
[  6.05643667e-15]	[-1.]	[  2.56495533e-15]	[-2.]
[  7.38870430e-15]	[-1.]	[  2.78699994e-15]	[-2.]
[  8.72097193e-15]	[-1.]	[  3.00904454e-15]	[-2.]
[  9.60915035e-15]	[-1.]	[  2.78699994e-15]	[-2.]
[  1.04973288e-14]	[-1.]	[  2.78699994e-15]	[-2.]
[  1.13855072e-14]	[-1.]	[  3.00904454e-15]	[-2.]
[  1.18295964e-14]	[-1.]	[  2.78699994e-15]	[-2.]
[  1.20516410e-14]	[-1.]	[  2.56495533e-15]	[-2.]
[  1.20516410e-14]	[-1.]	[  2.34291073e-15]	[-2.]
[  1.20516410e-14]	[-1.]	[  2.34291073e-15]	[-2.]
[  1.16075518e-14]	[-1.]	[  2.12086612e-15]	[-2.]
[  1.09414180e-14]	[-1.]	[  1.89882152e-15]	[-2.]
[  1.00532396e-14]	[-1.]	[  1.45473231e-15]	[-2.]
[  8.94301654e-15]	[-1.]	[  1.01064310e-15]	[-2.]
[  7.61074891e-15]	[-1.]	[  5.66553890e-16]	[-2.]
[  6.05643667e-15]	[-1.]	[ -9.95799250e-17]	[-2.]
[  4.28007983e-15]	[-1.]	[ -7.65713740e-16]	[-2.]
[  2.50372299e-15]	[-1.]	[ -1.43184755e-15]	[-2.]
[  7.27366155e-16]	[-1.]	[ -1.65389216e-15]	[-2.]
[ -1.27103529e-15]	[-1.]	[ -2.32002597e-15]	[-2.]
[ -3.04739213e-15]	[-1.]	[ -2.54207058e-15]	[-2.]
[ -5.04579357e-15]	[-1.]	[ -3.20820439e-15]	[-2.]
[ -6.82215041e-15]	[-1.]	[ -3.43024900e-15]	[-2.]
[ -8.59850725e-15]	[-1.]	[ -3.87433821e-15]	[-2.]
[ -1.03748641e-14]	[-1.]	[ -4.54047202e-15]	[-2.]
[ -1.17071317e-14]	[-1.]	[ -4.76251663e-15]	[-2.]
[ -1.30393994e-14]	[-1.]	[ -4.98456123e-15]	[-2.]
[ -1.41496224e-14]	[-1.]	[ -5.42865044e-15]	[-2.]
[ -1.48157562e-14]	[-1.]	[ -5.20660584e-15]	[-2.]
[ -1.54818900e-14]	[-1.]	[ -5.65069505e-15]	[-2.]
[ -1.57039346e-14]	[-1.]	[ -5.42865044e-15]	[-2.]
[ -1.54818900e-14]	[-1.]	[ -4.98456123e-15]	[-2.]
[ -1.52598454e-14]	[-1.]	[ -5.20660584e-15]	[-2.]
[ -1.43716670e-14]	[-1.]	[ -4.54047202e-15]	[-2.]
[ -1.34834886e-14]	[-1.]	[ -4.31842742e-15]	[-2.]
[ -1.21512209e-14]	[-1.]	[ -3.65229360e-15]	[-2.]
[ -1.05969087e-14]	[-1.]	[ -3.20820439e-15]	[-2.]
[ -9.04259646e-15]	[-1.]	[ -2.98615979e-15]	[-2.]
[ -7.04419502e-15]	[-1.]	[ -2.32002597e-15]	[-2.]
[ -4.82374897e-15]	[-1.]	[ -1.43184755e-15]	[-2.]
[ -2.60330292e-15]	[-1.]	[ -9.87758345e-16]	[-2.]
[ -1.60812265e-16]	[-1.]	[ -9.95799250e-17]	[-2.]
[  2.28167839e-15]	[-1.]	[  5.66553890e-16]	[-2.]
[  4.72416904e-15]	[-1.]	[  1.45473231e-15]	[-2.]
[  7.16665970e-15]	[-1.]	[  2.34291073e-15]	[-2.]
[  9.38710575e-15]	[-1.]	[  2.78699994e-15]	[-2.]
[  1.16075518e-14]	[-1.]	[  3.67517836e-15]	[-2.]
[  1.36059532e-14]	[-1.]	[  4.34131217e-15]	[-2.]
[  1.51602655e-14]	[-1.]	[  4.56335678e-15]	[-2.]
[  1.67145777e-14]	[-1.]	[  5.22949059e-15]	[-2.]
[  1.78248007e-14]	[-1.]	[  5.45153520e-15]	[-2.]
[  1.87129792e-14]	[-1.]	[  5.89562441e-15]	[-2.]
[  1.93791130e-14]	[-1.]	[  6.33971362e-15]	[-2.]
[  1.93791130e-14]	[-1.]	[  6.33971362e-15]	[-2.]
[  1.91570684e-14]	[-1.]	[  6.33971362e-15]	[-2.]
[  1.84909345e-14]	[-1.]	[  6.33971362e-15]	[-2.]
[  1.76027561e-14]	[-1.]	[  6.33971362e-15]	[-2.]
[  1.62704885e-14]	[-1.]	[  6.11766901e-15]	[-2.]
[  1.44941317e-14]	[-1.]	[  5.67357980e-15]	[-2.]
[  1.24957302e-14]	[-1.]	[  5.22949059e-15]	[-2.]
[  1.02752842e-14]	[-1.]	[  5.00744599e-15]	[-2.]
[  7.61074891e-15]	[-1.]	[  4.11926757e-15]	[-2.]
[  4.94621365e-15]	[-1.]	[  3.67517836e-15]	[-2.]
[  2.05963378e-15]	[-1.]	[  3.00904454e-15]	[-2.]
[ -8.26946080e-16]	[-1.]	[  2.34291073e-15]	[-2.]
[ -3.93557055e-15]	[-1.]	[  1.45473231e-15]	[-2.]
[ -6.82215041e-15]	[-1.]	[  7.88598495e-16]	[-2.]
[ -9.70873028e-15]	[-1.]	[  1.22464680e-16]	[-2.]
[ -1.25953101e-14]	[-1.]	[ -9.87758345e-16]	[-2.]
[ -1.50378008e-14]	[-1.]	[ -1.43184755e-15]	[-2.]
[ -1.74802914e-14]	[-1.]	[ -2.54207058e-15]	[-2.]
[ -1.94786929e-14]	[-1.]	[ -3.20820439e-15]	[-2.]
[ -2.10330051e-14]	[-1.]	[ -3.65229360e-15]	[-2.]
[ -2.23652728e-14]	[-1.]	[ -4.31842742e-15]	[-2.]
[ -2.32534512e-14]	[-1.]	[ -4.76251663e-15]	[-2.]
[ -2.36975404e-14]	[-1.]	[ -5.20660584e-15]	[-2.]
[ -2.34754958e-14]	[-1.]	[ -5.20660584e-15]	[-2.]
[ -2.30314066e-14]	[-1.]	[ -5.42865044e-15]	[-2.]
[ -2.19211835e-14]	[-1.]	[ -5.20660584e-15]	[-2.]
[ -2.05889159e-14]	[-1.]	[ -5.42865044e-15]	[-2.]
[ -1.85905145e-14]	[-1.]	[ -4.98456123e-15]	[-2.]
[ -1.63700684e-14]	[-1.]	[ -4.98456123e-15]	[-2.]
[ -1.37055332e-14]	[-1.]	[ -4.54047202e-15]	[-2.]
[ -1.08189533e-14]	[-1.]	[ -4.31842742e-15]	[-2.]
[ -7.48828423e-15]	[-1.]	[ -3.65229360e-15]	[-2.]
[ -4.15761515e-15]	[-1.]	[ -3.43024900e-15]	[-2.]
[ -6.04901475e-16]	[-1.]	[ -2.98615979e-15]	[-2.]
[  3.16985681e-15]	[-1.]	[ -2.09798137e-15]	[-2.]
[  6.72257049e-15]	[-1.]	[ -1.65389216e-15]	[-2.]
[  1.04973288e-14]	[-1.]	[ -7.65713740e-16]	[-2.]
[  1.38279978e-14]	[-1.]	[ -3.21624530e-16]	[-2.]
[  1.71586669e-14]	[-1.]	[  5.66553890e-16]	[-2.]
[  2.00452468e-14]	[-1.]	[  1.01064310e-15]	[-2.]
[  2.27097820e-14]	[-1.]	[  1.67677691e-15]	[-2.]
[  2.49302281e-14]	[-1.]	[  2.12086612e-15]	[-2.]
[  2.67065849e-14]	[-1.]	[  2.56495533e-15]	[-2.]
[  2.80388526e-14]	[-1.]	[  3.23108915e-15]	[-2.]
[  2.87049864e-14]	[-1.]	[  3.23108915e-15]	[-2.]
[  2.87049864e-14]	[-1.]	[  3.23108915e-15]	[-2.]
[  2.84829418e-14]	[-1.]	[  3.67517836e-15]	[-2.]
[  2.73727187e-14]	[-1.]	[  3.45313375e-15]	[-2.]
[  2.58184065e-14]	[-1.]	[  3.45313375e-15]	[-2.]
[  2.35979605e-14]	[-1.]	[  3.00904454e-15]	[-2.]
[  2.11554698e-14]	[-1.]	[  3.00904454e-15]	[-2.]
[  1.80468453e-14]	[-1.]	[  2.56495533e-15]	[-2.]
[  1.44941317e-14]	[-1.]	[  2.12086612e-15]	[-2.]
[  1.04973288e-14]	[-1.]	[  1.45473231e-15]	[-2.]
[  6.27848128e-15]	[-1.]	[  7.88598495e-16]	[-2.]
[  2.05963378e-15]	[-1.]	[  3.44509285e-16]	[-2.]
[ -2.60330292e-15]	[-1.]	[ -5.43669135e-16]	[-2.]
[ -7.04419502e-15]	[-1.]	[ -9.87758345e-16]	[-2.]
[ -1.14850871e-14]	[-1.]	[ -1.43184755e-15]	[-2.]
[ -1.59259792e-14]	[-1.]	[ -2.09798137e-15]	[-2.]
[ -2.01448267e-14]	[-1.]	[ -2.98615979e-15]	[-2.]
[ -2.39195850e-14]	[-1.]	[ -3.43024900e-15]	[-2.]
[ -2.72502541e-14]	[-1.]	[ -3.65229360e-15]	[-2.]
[ -3.01368339e-14]	[-1.]	[ -3.87433821e-15]	[-2.]
[ -3.25793246e-14]	[-1.]	[ -4.31842742e-15]	[-2.]
[ -3.43556814e-14]	[-1.]	[ -4.31842742e-15]	[-2.]
[ -3.54659044e-14]	[-1.]	[ -4.31842742e-15]	[-2.]
[ -3.59099937e-14]	[-1.]	[ -4.31842742e-15]	[-2.]
[ -3.56879491e-14]	[-1.]	[ -4.31842742e-15]	[-2.]
[ -3.45777260e-14]	[-1.]	[ -3.65229360e-15]	[-2.]
[ -3.30234138e-14]	[-1.]	[ -3.43024900e-15]	[-2.]
[ -3.05809231e-14]	[-1.]	[ -2.76411518e-15]	[-2.]
[ -2.74722987e-14]	[-1.]	[ -2.09798137e-15]	[-2.]
[ -2.39195850e-14]	[-1.]	[ -1.65389216e-15]	[-2.]
[ -1.97007375e-14]	[-1.]	[ -7.65713740e-16]	[-2.]
[ -1.48157562e-14]	[-1.]	[  5.66553890e-16]	[-2.]
[ -9.70873028e-15]	[-1.]	[  1.45473231e-15]	[-2.]
[ -4.37965976e-15]	[-1.]	[  2.34291073e-15]	[-2.]
[  1.17145536e-15]	[-1.]	[  3.23108915e-15]	[-2.]
[  6.94461509e-15]	[-1.]	[  4.34131217e-15]	[-2.]
[  1.24957302e-14]	[-1.]	[  5.00744599e-15]	[-2.]
[  1.82688899e-14]	[-1.]	[  6.33971362e-15]	[-2.]
[  2.33759159e-14]	[-1.]	[  6.78380283e-15]	[-2.]
[  2.84829418e-14]	[-1.]	[  7.89402585e-15]	[-2.]
[  3.29238339e-14]	[-1.]	[  8.33811506e-15]	[-2.]
[  3.69206368e-14]	[-1.]	[  9.00424888e-15]	[-2.]
[  4.02513058e-14]	[-1.]	[  9.44833809e-15]	[-2.]
[  4.26937965e-14]	[-1.]	[  9.44833809e-15]	[-2.]
[  4.44701533e-14]	[-1.]	[  9.44833809e-15]	[-2.]
[  4.53583317e-14]	[-1.]	[  9.22629348e-15]	[-2.]
[  4.55803763e-14]	[-1.]	[  9.22629348e-15]	[-2.]
[  4.46921979e-14]	[-1.]	[  8.56015967e-15]	[-2.]
[  4.29158411e-14]	[-1.]	[  7.67198125e-15]	[-2.]
[  4.02513058e-14]	[-1.]	[  6.78380283e-15]	[-2.]
[  3.66985922e-14]	[-1.]	[  5.67357980e-15]	[-2.]
[  3.24797447e-14]	[-1.]	[  4.56335678e-15]	[-2.]
[  2.73727187e-14]	[-1.]	[  3.00904454e-15]	[-2.]
[  2.15995590e-14]	[-1.]	[  1.45473231e-15]	[-2.]
[  1.53823101e-14]	[-1.]	[ -9.95799250e-17]	[-2.]
[  8.72097193e-15]	[-1.]	[ -1.65389216e-15]	[-2.]
[  1.83758918e-15]	[-1.]	[ -3.20820439e-15]	[-2.]
[ -5.26783818e-15]	[-1.]	[ -4.76251663e-15]	[-2.]
[ -1.25953101e-14]	[-1.]	[ -6.53887347e-15]	[-2.]
[ -1.97007375e-14]	[-1.]	[ -8.09318570e-15]	[-2.]
[ -2.65841203e-14]	[-1.]	[ -9.64749794e-15]	[-2.]
[ -3.30234138e-14]	[-1.]	[ -1.09797656e-14]	[-2.]
[ -3.90186181e-14]	[-1.]	[ -1.23120332e-14]	[-2.]
[ -4.43476886e-14]	[-1.]	[ -1.34222562e-14]	[-2.]
[ -4.87885807e-14]	[-1.]	[ -1.40883900e-14]	[-2.]
[ -5.25633390e-14]	[-1.]	[ -1.49765685e-14]	[-2.]
[ -5.52278743e-14]	[-1.]	[ -1.51986131e-14]	[-2.]
[ -5.70042311e-14]	[-1.]	[ -1.54206577e-14]	[-2.]
[ -5.76703649e-14]	[-1.]	[ -1.54206577e-14]	[-2.]
[ -5.72262757e-14]	[-1.]	[ -1.51986131e-14]	[-2.]
[ -5.54499189e-14]	[-1.]	[ -1.43104346e-14]	[-2.]
[ -5.27853836e-14]	[-1.]	[ -1.36443008e-14]	[-2.]
[ -4.87885807e-14]	[-1.]	[ -1.23120332e-14]	[-2.]
[ -4.39035994e-14]	[-1.]	[ -1.09797656e-14]	[-2.]
[ -3.81304397e-14]	[-1.]	[ -9.42545333e-15]	[-2.]
[ -3.14691016e-14]	[-1.]	[ -7.87114110e-15]	[-2.]
[ -2.39195850e-14]	[-1.]	[ -5.65069505e-15]	[-2.]
[ -1.59259792e-14]	[-1.]	[ -3.87433821e-15]	[-2.]
[ -7.26623962e-15]	[-1.]	[ -1.43184755e-15]	[-2.]
[  1.61554457e-15]	[-1.]	[  7.88598495e-16]	[-2.]
[  1.07193734e-14]	[-1.]	[  3.23108915e-15]	[-2.]
[  1.96011576e-14]	[-1.]	[  5.45153520e-15]	[-2.]
[  2.84829418e-14]	[-1.]	[  7.89402585e-15]	[-2.]
[  3.66985922e-14]	[-1.]	[  9.67038269e-15]	[-2.]
[  4.46921979e-14]	[-1.]	[  1.18908287e-14]	[-2.]
[  5.17976253e-14]	[-1.]	[  1.36671856e-14]	[-2.]
[  5.80148742e-14]	[-1.]	[  1.52214978e-14]	[-2.]
[  6.31219001e-14]	[-1.]	[  1.65537654e-14]	[-2.]
[  6.73407476e-14]	[-1.]	[  1.78860331e-14]	[-2.]
[  7.00052829e-14]	[-1.]	[  1.83301223e-14]	[-2.]
[  7.15595951e-14]	[-1.]	[  1.89962561e-14]	[-2.]
[  7.17816397e-14]	[-1.]	[  1.94403453e-14]	[-2.]
[  7.04493721e-14]	[-1.]	[  1.92183007e-14]	[-2.]
[  6.77848368e-14]	[-1.]	[  1.87742115e-14]	[-2.]
[  6.37880340e-14]	[-1.]	[  1.83301223e-14]	[-2.]
[  5.82369188e-14]	[-1.]	[  1.67758100e-14]	[-2.]
[  5.15755807e-14]	[-1.]	[  1.54435424e-14]	[-2.]
[  4.38040195e-14]	[-1.]	[  1.38892302e-14]	[-2.]
[  3.49222353e-14]	[-1.]	[  1.16687841e-14]	[-2.]
[  2.53743173e-14]	[-1.]	[  9.89242730e-15]	[-2.]
[  1.49382209e-14]	[-1.]	[  7.44993664e-15]	[-2.]
[  4.05803523e-15]	[-1.]	[  4.78540138e-15]	[-2.]
[ -7.04419502e-15]	[-1.]	[  2.34291073e-15]	[-2.]
[ -1.81464253e-14]	[-1.]	[ -9.95799250e-17]	[-2.]
[ -2.92486555e-14]	[-1.]	[ -2.98615979e-15]	[-2.]
[ -3.99067965e-14]	[-1.]	[ -5.42865044e-15]	[-2.]
[ -5.01208484e-14]	[-1.]	[ -8.09318570e-15]	[-2.]
[ -5.94467218e-14]	[-1.]	[ -1.05356764e-14]	[-2.]
[ -6.76623722e-14]	[-1.]	[ -1.25340778e-14]	[-2.]
[ -7.47677995e-14]	[-1.]	[ -1.45324792e-14]	[-2.]
[ -8.05409592e-14]	[-1.]	[ -1.60867915e-14]	[-2.]
[ -8.47598067e-14]	[-1.]	[ -1.74190591e-14]	[-2.]
[ -8.76463866e-14]	[-1.]	[ -1.87513267e-14]	[-2.]
[ -8.85345650e-14]	[-1.]	[ -1.91954159e-14]	[-2.]
[ -8.78684312e-14]	[-1.]	[ -1.96395052e-14]	[-2.]
[ -8.54259406e-14]	[-1.]	[ -1.96395052e-14]	[-2.]
[ -8.12070931e-14]	[-1.]	[ -1.91954159e-14]	[-2.]
[ -7.52118887e-14]	[-1.]	[ -1.83072375e-14]	[-2.]
[ -6.76623722e-14]	[-1.]	[ -1.69749699e-14]	[-2.]
[ -5.87805880e-14]	[-1.]	[ -1.58647469e-14]	[-2.]
[ -4.83444915e-14]	[-1.]	[ -1.38663454e-14]	[-2.]
[ -3.70202167e-14]	[-1.]	[ -1.20899886e-14]	[-2.]
[ -2.45857188e-14]	[-1.]	[ -9.86954254e-15]	[-2.]
[ -1.12630425e-14]	[-1.]	[ -6.98296268e-15]	[-2.]
[  2.28167839e-15]	[-1.]	[ -4.54047202e-15]	[-2.]
[  1.60484439e-14]	[-1.]	[ -1.87593676e-15]	[-2.]
[  2.98152094e-14]	[-1.]	[  7.88598495e-16]	[-2.]
[  4.33599303e-14]	[-1.]	[  3.67517836e-15]	[-2.]
[  5.62385174e-14]	[-1.]	[  6.33971362e-15]	[-2.]
[  6.82289261e-14]	[-1.]	[  8.78220427e-15]	[-2.]
[  7.91091117e-14]	[-1.]	[  1.12246949e-14]	[-2.]
[  8.84349851e-14]	[-1.]	[  1.30010518e-14]	[-2.]
[  9.64285909e-14]	[-1.]	[  1.49994532e-14]	[-2.]
[  1.02645840e-13]	[-1.]	[  1.65537654e-14]	[-2.]
[  1.06864687e-13]	[-1.]	[  1.76639885e-14]	[-2.]
[  1.08863089e-13]	[-1.]	[  1.81080777e-14]	[-2.]
[  1.09085133e-13]	[-1.]	[  1.87742115e-14]	[-2.]
[  1.06864687e-13]	[-1.]	[  1.85521669e-14]	[-2.]
[  1.02645840e-13]	[-1.]	[  1.81080777e-14]	[-2.]
[  9.62065463e-14]	[-1.]	[  1.72198993e-14]	[-2.]
[  8.77688513e-14]	[-1.]	[  1.58876316e-14]	[-2.]
[  7.73327549e-14]	[-1.]	[  1.41112748e-14]	[-2.]
[  6.51203016e-14]	[-1.]	[  1.18908287e-14]	[-2.]
[  5.15755807e-14]	[-1.]	[  9.89242730e-15]	[-2.]
[  3.64765475e-14]	[-1.]	[  7.00584743e-15]	[-2.]
[  2.04893360e-14]	[-1.]	[  4.11926757e-15]	[-2.]
[  3.83599062e-15]	[-1.]	[  1.45473231e-15]	[-2.]
[ -1.32614440e-14]	[-1.]	[ -1.65389216e-15]	[-2.]
[ -3.03588785e-14]	[-1.]	[ -4.54047202e-15]	[-2.]
[ -4.74563131e-14]	[-1.]	[ -7.87114110e-15]	[-2.]
[ -6.36655693e-14]	[-1.]	[ -1.05356764e-14]	[-2.]
[ -7.89866470e-14]	[-1.]	[ -1.32002116e-14]	[-2.]
[ -9.31975017e-14]	[-1.]	[ -1.58647469e-14]	[-2.]
[ -1.05632000e-13]	[-1.]	[ -1.78631483e-14]	[-2.]
[ -1.16290141e-13]	[-1.]	[ -1.96395052e-14]	[-2.]
[ -1.24949880e-13]	[-1.]	[ -2.11938174e-14]	[-2.]
[ -1.31167129e-13]	[-1.]	[ -2.20819958e-14]	[-2.]
[ -1.34941887e-13]	[-1.]	[ -2.25260850e-14]	[-2.]
[ -1.36052110e-13]	[-1.]	[ -2.25260850e-14]	[-2.]
[ -1.34497798e-13]	[-1.]	[ -2.18599512e-14]	[-2.]
[ -1.30278951e-13]	[-1.]	[ -2.09717728e-14]	[-2.]
[ -1.23395568e-13]	[-1.]	[ -1.94174606e-14]	[-2.]
[ -1.13847650e-13]	[-1.]	[ -1.74190591e-14]	[-2.]
[ -1.01857241e-13]	[-1.]	[ -1.49765685e-14]	[-2.]
[ -8.76463866e-14]	[-1.]	[ -1.20899886e-14]	[-2.]
[ -7.14371304e-14]	[-1.]	[ -8.98136412e-15]	[-2.]
[ -5.32294728e-14]	[-1.]	[ -4.98456123e-15]	[-2.]
[ -3.39115922e-14]	[-1.]	[ -1.65389216e-15]	[-2.]
[ -1.32614440e-14]	[-1.]	[  2.56495533e-15]	[-2.]
[  7.83279351e-15]	[-1.]	[  6.56175822e-15]	[-2.]
[  2.93711202e-14]	[-1.]	[  1.05585611e-14]	[-2.]
[  5.06874023e-14]	[-1.]	[  1.45553640e-14]	[-2.]
[  7.15595951e-14]	[-1.]	[  1.85521669e-14]	[-2.]
[  9.13215650e-14]	[-1.]	[  2.21048806e-14]	[-2.]
[  1.09751267e-13]	[-1.]	[  2.56575942e-14]	[-2.]
[  1.26404613e-13]	[-1.]	[  2.85441741e-14]	[-2.]
